x-0.0007349999915475001y-0.011024999873212501z1.0150349883270977
x-0.008084999907022501y-0.0024499999718250003z1.0086649884003527
x-0.013229999847855y-0.005879999932380001z0.9973949885299576
x-0.0090649998957525y-0.0120049998619425z0.9944549885637676
x0.0031849999633725003y-0.0048999999436500005z0.9961699885440451
x0.0066149999239275y-0.004409999949285001z0.9905349886088476
x-0.0034299999605550005y-0.0029399999661900004z0.9934749885750376
x0.00195999997746y0.0002449999971825z0.9966599885384101
x-0.009799999887300001y0.0024499999718250003z1.00743998841444
x-0.0120049998619425y0.0090649998957525z1.0047449884454327
x-0.009799999887300001y0.005634999935197501z1.0003349884961477
x-0.0007349999915475001y0.0029399999661900004z1.0003349884961477
x0.012984999850672502y-0.0048999999436500005z1.0020499884764251
x0.011269999870395002y-0.008819999898570002z0.9978849885243226
x0.0031849999633725003y-0.0095549998901175z0.9853899886680151
x-0.007104999918292501y-0.010289999881665z0.9871049886482927
x-0.0022049999746425004y-0.008084999907022501z0.992249988589125
x-0.0017149999802775003y-0.0041649999521025z0.9983749885186876
x0.000489999994365y-0.006859999921110001z1.0018049884792426
x-0.00195999997746y-0.012494999856307502z0.9956799885496801
x-0.0022049999746425004y-0.0017149999802775003z0.9942099885665852
x0.0090649998957525y-0.0014699999830950002z0.9924949885863076
x0.005389999938015y0.004409999949285001z0.9971499885327751
x0.00391999995492y0.0002449999971825z0.993229988577855
x-0.010534999878847501y-0.0017149999802775003z0.9983749885186876
x-0.0041649999521025y-0.0007349999915475001z0.9907799886060301
x-0.0026949999690075y-0.0002449999971825z0.9969049885355926
x-0.0036749999577375004y0.0017149999802775003z1.0003349884961477
x0.00097999998873y-0.000489999994365z1.005969988431345
x0.0041649999521025y-0.0022049999746425004z0.9983749885186876
x0.0007349999915475001y-0.0041649999521025z1.0042549884510676
x-0.0014699999830950002y-0.0036749999577375004z1.001069988487695
x0.0036749999577375004y0.00391999995492z1.0052349884397975
x0.0041649999521025y0.0095549998901175z1.005969988431345
x0.0002449999971825y-0.0041649999521025z1.0037649884567026
x-0.0051449999408325y-0.0017149999802775003z1.0025399884707902
x-0.0120049998619425y-0.0002449999971825z0.9961699885440451
x-0.008574999901387501y0.005634999935197501z0.9981299885215051
x0.0007349999915475001y0.00783999990984z0.9888199886285701
x-0.000489999994365y0.0014699999830950002z0.9910249886032126
x-0.0014699999830950002y-0.00391999995492z0.9976399885271401
x-0.0063699999267450005y-0.004409999949285001z0.9956799885496801
x-0.0022049999746425004y-0.006124999929562501z0.9949449885581326
x0.0012249999859125001y-0.0022049999746425004z1.0037649884567026
x0.0051449999408325y-0.008819999898570002z0.9939649885694026
x0.0029399999661900004y-0.0090649998957525z0.9991099885102351
x-0.0002449999971825y-0.0120049998619425z1.0047449884454327
x0.00097999998873y-0.0034299999605550005z1.0123399883580901
x0.0029399999661900004y0.0014699999830950002z1.0018049884792426
x0.0014699999830950002y0.0029399999661900004z1.001069988487695
x-0.00097999998873y-0.0024499999718250003z0.9961699885440451
x-0.0014699999830950002y0.009799999887300001z0.9944549885637676
x0.0022049999746425004y0.01077999987603z0.9954349885524976
x0.0007349999915475001y-0.0024499999718250003z1.0089099883975352
x-0.0063699999267450005y-0.011269999870395002z1.0018049884792426
x0.00391999995492y-0.012984999850672502z1.001069988487695
x0.00195999997746y-0.0034299999605550005z0.993229988577855
x0.0017149999802775003y-0.005389999938015z0.9964149885412276
x-0.008329999904205y-0.005879999932380001z1.0003349884961477
x-0.0036749999577375004y-0.0031849999633725003z1.0089099883975352
x0.004654999946467501y-0.0048999999436500005z1.0064599884257102
x0.0y-0.0007349999915475001z1.003029988465155
x0.00391999995492y-0.0017149999802775003z0.9988649885130526
x-0.008329999904205y-0.005634999935197501z1.0025399884707902
x-0.005879999932380001y-0.0063699999267450005z1.0081749884059876
x-0.00097999998873y-0.0026949999690075z1.0081749884059876
x-0.0014699999830950002y-0.0002449999971825z1.0123399883580901
x-0.000489999994365y0.0036749999577375004z1.0108699883749952
x-0.0017149999802775003y0.0z1.0044999884482502
x0.0026949999690075y-0.0051449999408325z1.0037649884567026
x-0.0029399999661900004y-0.01077999987603z1.0052349884397975
x-0.004654999946467501y0.000489999994365z1.0025399884707902
x-0.006124999929562501y0.0026949999690075z1.0020499884764251
x-0.000489999994365y0.0022049999746425004z0.9976399885271401
x0.00195999997746y-0.0012249999859125001z0.9976399885271401
x0.0026949999690075y0.0034299999605550005z0.9954349885524976
x0.00391999995492y0.004409999949285001z0.9966599885384101
x0.0026949999690075y0.00097999998873z0.9900449886144826
x-0.004654999946467501y-0.0090649998957525z0.9944549885637676
x-0.013474999845037501y-0.009309999892935001z0.9956799885496801
x-0.0063699999267450005y-0.0031849999633725003z1.0018049884792426
x0.0066149999239275y0.0029399999661900004z0.9912699886003951
x0.0y0.0051449999408325z0.9905349886088476
x-0.0002449999971825y0.00097999998873z0.9895549886201176
x-0.0007349999915475001y-0.0031849999633725003z0.9971499885327751
x0.0026949999690075y-0.0022049999746425004z0.9998449885017826
x0.009309999892935001y-0.011269999870395002z1.007929988408805
x0.013229999847855y-0.0036749999577375004z1.001069988487695
x0.0029399999661900004y-0.005389999938015z1.0018049884792426
x-0.011759999864760002y0.0024499999718250003z0.9959249885468626
x-0.016904999805592503y0.004409999949285001z0.9934749885750376
x-0.01077999987603y0.006124999929562501z0.9910249886032126
x-0.0090649998957525y0.0095549998901175z0.9878399886398401
x-0.007104999918292501y0.0007349999915475001z0.9907799886060301
x-0.004409999949285001y-0.0034299999605550005z0.9929849885806726
x0.0031849999633725003y0.0014699999830950002z0.9998449885017826
x0.0048999999436500005y0.004409999949285001z0.9934749885750376
x0.005879999932380001y0.00391999995492z0.9981299885215051
x0.0048999999436500005y0.0031849999633725003z0.9966599885384101
x0.0041649999521025y0.007104999918292501z0.9976399885271401
x0.007594999912657501y0.0048999999436500005z0.9956799885496801
x0.008819999898570002y-0.007104999918292501z1.0042549884510676
